,order_id,customer_id,product_id,quantity,order_date,product_name,category,price,Total Price,Year,Total_Price
293,O00294,C0410,P041,4,2022-04-27,Behind,Footwear,465.37,1861.48,2022,1861.48
294,O00295,C0490,P046,5,2022-04-06,Around,Electronics,900.08,4500.400000000001,2022,4500.400000000001
295,O00296,C0275,P002,3,2022-04-21,Least,Accessories,56.56,169.68,2022,169.68
296,O00297,C0128,P037,1,2022-04-16,Store,Home,395.48,395.48,2022,395.48
297,O00298,C0205,P087,3,2022-04-15,Body,Footwear,585.47,1756.41,2022,1756.41
298,O00299,C0039,P071,2,2022-04-01,Same,Electronics,115.08,230.16,2022,230.16
299,O00300,C0244,P041,3,2022-04-07,Behind,Footwear,465.37,1396.1100000000001,2022,1396.1100000000001
300,O00301,C0112,P074,3,2022-04-28,Add,Electronics,400.3,1200.9,2022,1200.9
301,O00302,C0094,P096,2,2022-04-22,Service,Footwear,872.76,1745.52,2022,1745.52
302,O00303,C0256,P095,2,2022-04-30,Program,Clothing,23.02,46.04,2022,46.04
303,O00304,C0121,P095,2,2022-04-26,Program,Clothing,23.02,46.04,2022,46.04
304,O00305,C0447,P034,2,2022-04-17,Many,Electronics,525.45,1050.9,2022,1050.9
305,O00306,C0118,P026,2,2022-04-10,North,Accessories,842.62,1685.24,2022,1685.24
306,O00307,C0429,P080,3,2022-04-07,Organization,Footwear,642.94,1928.8200000000002,2022,1928.8200000000002
307,O00308,C0080,P100,1,2022-04-02,Everything,Home,922.89,922.89,2022,922.89
308,O00309,C0062,P011,4,2022-04-26,Senior,Electronics,761.43,3045.72,2022,3045.72
309,O00310,C0315,P001,5,2022-04-20,Stage,Clothing,534.93,2674.6499999999996,2022,2674.6499999999996
310,O00311,C0491,P006,4,2022-04-17,Keep,Electronics,990.01,3960.04,2022,3960.04
311,O00312,C0191,P080,3,2022-04-17,Organization,Footwear,642.94,1928.8200000000002,2022,1928.8200000000002
312,O00313,C0253,P074,3,2022-04-23,Add,Electronics,400.3,1200.9,2022,1200.9
313,O00314,C0252,P024,5,2022-04-08,Night,Footwear,742.42,3712.1,2022,3712.1
314,O00315,C0144,P051,2,2022-04-20,Part,Footwear,121.31,242.62,2022,242.62
315,O00316,C0385,P074,2,2022-04-06,Add,Electronics,400.3,800.6,2022,800.6
316,O00317,C0028,P068,4,2022-04-22,Market,Accessories,877.38,3509.52,2022,3509.52
317,O00318,C0245,P070,1,2022-04-02,Country,Home,822.15,822.15,2022,822.15
318,O00319,C0258,P045,4,2022-04-12,Compare,Footwear,236.05,944.2,2022,944.2
319,O00320,C0441,P088,2,2022-04-08,Trip,Electronics,403.85,807.7,2022,807.7
320,O00321,C0235,P016,5,2022-04-21,Mind,Footwear,929.88,4649.4,2022,4649.4
321,O00322,C0236,P041,1,2022-04-01,Behind,Footwear,465.37,465.37,2022,465.37
322,O00323,C0075,P095,2,2022-05-22,Program,Clothing,23.02,46.04,2022,46.04
323,O00324,C0243,P002,2,2022-05-07,Least,Accessories,56.56,113.12,2022,113.12
324,O00325,C0216,P064,2,2022-05-13,Likely,Home,745.23,1490.46,2022,1490.46
325,O00326,C0458,P081,5,2022-05-19,Change,Accessories,695.48,3477.4,2022,3477.4
326,O00327,C0274,P093,3,2022-05-04,Why,Clothing,508.36,1525.08,2022,1525.08
327,O00328,C0403,P063,3,2022-05-11,Table,Home,252.25,756.75,2022,756.75
328,O00329,C0129,P072,5,2022-05-12,Phone,Footwear,847.22,4236.1,2022,4236.1
329,O00330,C0025,P051,1,2022-05-20,Part,Footwear,121.31,121.31,2022,121.31
330,O00331,C0354,P021,1,2022-05-28,Art,Electronics,938.65,938.65,2022,938.65
331,O00332,C0111,P033,4,2022-05-09,The,Footwear,666.87,2667.48,2022,2667.48
332,O00333,C0430,P081,1,2022-05-06,Change,Accessories,695.48,695.48,2022,695.48
333,O00334,C0231,P096,3,2022-05-18,Service,Footwear,872.76,2618.2799999999997,2022,2618.2799999999997
334,O00335,C0134,P047,3,2022-05-09,Standard,Footwear,386.97,1160.91,2022,1160.91
335,O00336,C0287,P072,3,2022-05-08,Phone,Footwear,847.22,2541.66,2022,2541.66
336,O00337,C0177,P003,4,2022-05-09,Number,Home,339.92,1359.68,2022,1359.68
337,O00338,C0063,P045,5,2022-05-16,Compare,Footwear,236.05,1180.25,2022,1180.25
338,O00339,C0102,P074,5,2022-05-31,Add,Electronics,400.3,2001.5,2022,2001.5
339,O00340,C0333,P084,5,2022-05-20,Pay,Home,348.97,1744.8500000000001,2022,1744.8500000000001
340,O00341,C0090,P100,3,2022-05-11,Everything,Home,922.89,2768.67,2022,2768.67
341,O00342,C0182,P042,5,2022-05-12,Find,Accessories,304.87,1524.35,2022,1524.35
342,O00343,C0250,P100,4,2022-05-06,Everything,Home,922.89,3691.56,2022,3691.56
343,O00344,C0456,P011,4,2022-05-16,Senior,Electronics,761.43,3045.72,2022,3045.72
344,O00345,C0315,P037,4,2022-05-14,Store,Home,395.48,1581.92,2022,1581.92
345,O00346,C0324,P019,2,2022-05-07,Feeling,Accessories,128.68,257.36,2022,257.36
346,O00347,C0328,P044,4,2022-05-14,Detail,Home,505.21,2020.84,2022,2020.84
347,O00348,C0324,P079,5,2022-05-23,Dream,Clothing,721.44,3607.2000000000003,2022,3607.2000000000003
348,O00349,C0208,P010,1,2022-05-25,Able,Home,683.1,683.1,2022,683.1
349,O00350,C0083,P044,2,2022-05-12,Detail,Home,505.21,1010.42,2022,1010.42
350,O00351,C0161,P041,3,2022-05-12,Behind,Footwear,465.37,1396.1100000000001,2022,1396.1100000000001
351,O00352,C0364,P035,5,2022-05-28,First,Clothing,362.04,1810.2,2022,1810.2
352,O00353,C0331,P051,3,2022-05-13,Part,Footwear,121.31,363.93,2022,363.93
353,O00354,C0455,P057,3,2022-05-09,On,Accessories,621.97,1865.91,2022,1865.91
354,O00355,C0383,P076,5,2022-05-15,Amount,Electronics,154.17,770.8499999999999,2022,770.8499999999999
355,O00356,C0495,P058,4,2022-05-06,Job,Accessories,535.79,2143.16,2022,2143.16
356,O00357,C0086,P024,1,2022-05-19,Night,Footwear,742.42,742.42,2022,742.42
357,O00358,C0065,P094,2,2022-05-05,North,Electronics,613.4,1226.8,2022,1226.8
358,O00359,C0339,P033,1,2022-05-19,The,Footwear,666.87,666.87,2022,666.87
359,O00360,C0108,P022,4,2022-05-22,Tax,Home,185.33,741.32,2022,741.32
360,O00361,C0053,P013,1,2022-05-08,Drive,Electronics,474.22,474.22,2022,474.22
361,O00362,C0480,P061,5,2022-05-27,Stage,Clothing,155.92,779.5999999999999,2022,779.5999999999999
362,O00363,C0028,P004,4,2022-05-04,Evening,Clothing,138.74,554.96,2022,554.96
363,O00364,C0269,P098,1,2022-05-24,Decision,Accessories,567.31,567.31,2022,567.31
364,O00365,C0054,P034,5,2022-05-09,Many,Electronics,525.45,2627.25,2022,2627.25
365,O00366,C0080,P011,4,2022-05-26,Senior,Electronics,761.43,3045.72,2022,3045.72
366,O00367,C0159,P030,2,2022-05-08,Ask,Footwear,167.84,335.68,2022,335.68
367,O00368,C0378,P037,4,2022-05-18,Store,Home,395.48,1581.92,2022,1581.92
368,O00369,C0321,P017,2,2022-05-14,Happen,Accessories,831.47,1662.94,2022,1662.94
369,O00370,C0270,P022,1,2022-05-28,Tax,Home,185.33,185.33,2022,185.33
370,O00371,C0018,P085,3,2022-05-13,Really,Electronics,185.69,557.0699999999999,2022,557.0699999999999
371,O00372,C0441,P042,4,2022-05-07,Find,Accessories,304.87,1219.48,2022,1219.48
372,O00373,C0425,P049,2,2022-06-28,Town,Electronics,906.94,1813.88,2022,1813.88
373,O00374,C0135,P011,4,2022-06-18,Senior,Electronics,761.43,3045.72,2022,3045.72
374,O00375,C0321,P031,5,2022-06-30,Eat,Clothing,168.44,842.2,2022,842.2
375,O00376,C0392,P079,3,2022-06-09,Dream,Clothing,721.44,2164.32,2022,2164.32
376,O00377,C0146,P084,5,2022-06-18,Pay,Home,348.97,1744.8500000000001,2022,1744.8500000000001
377,O00378,C0415,P035,4,2022-06-15,First,Clothing,362.04,1448.16,2022,1448.16
378,O00379,C0097,P009,2,2022-06-05,Manage,Accessories,258.37,516.74,2022,516.74
379,O00380,C0070,P038,1,2022-06-23,Black,Electronics,817.52,817.52,2022,817.52
380,O00381,C0327,P059,5,2022-06-18,Network,Home,894.42,4472.099999999999,2022,4472.099999999999
381,O00382,C0232,P035,5,2022-06-06,First,Clothing,362.04,1810.2,2022,1810.2
382,O00383,C0252,P025,3,2022-06-19,General,Accessories,576.6,1729.8000000000002,2022,1729.8000000000002
383,O00384,C0010,P020,1,2022-06-20,Light,Accessories,732.21,732.21,2022,732.21
384,O00385,C0497,P069,1,2022-06-15,Prepare,Accessories,345.37,345.37,2022,345.37
385,O00386,C0096,P014,3,2022-06-21,Yes,Footwear,414.78,1244.34,2022,1244.34
386,O00387,C0138,P017,4,2022-06-24,Happen,Accessories,831.47,3325.88,2022,3325.88
387,O00388,C0373,P002,2,2022-06-21,Least,Accessories,56.56,113.12,2022,113.12
388,O00389,C0047,P020,1,2022-06-29,Light,Accessories,732.21,732.21,2022,732.21
389,O00390,C0253,P028,3,2022-06-19,Work,Home,796.29,2388.87,2022,2388.87
390,O00391,C0216,P040,4,2022-06-14,Some,Electronics,380.06,1520.24,2022,1520.24
391,O00392,C0191,P060,1,2022-06-17,Management,Home,789.65,789.65,2022,789.65
392,O00393,C0170,P011,2,2022-06-21,Senior,Electronics,761.43,1522.86,2022,1522.86
393,O00394,C0029,P035,4,2022-06-21,First,Clothing,362.04,1448.16,2022,1448.16
394,O00395,C0037,P070,4,2022-06-18,Country,Home,822.15,3288.6,2022,3288.6
395,O00396,C0093,P025,3,2022-06-10,General,Accessories,576.6,1729.8000000000002,2022,1729.8000000000002
396,O00397,C0419,P049,1,2022-06-30,Town,Electronics,906.94,906.94,2022,906.94
397,O00398,C0063,P099,2,2022-06-12,So,Electronics,698.17,1396.34,2022,1396.34
398,O00399,C0198,P099,4,2022-06-16,So,Electronics,698.17,2792.68,2022,2792.68
399,O00400,C0127,P095,1,2022-06-18,Program,Clothing,23.02,23.02,2022,23.02
400,O00401,C0102,P059,1,2022-06-08,Network,Home,894.42,894.42,2022,894.42
401,O00402,C0267,P086,2,2022-06-26,Edge,Home,908.91,1817.82,2022,1817.82
402,O00403,C0243,P050,3,2022-06-03,Operation,Accessories,626.12,1878.3600000000001,2022,1878.3600000000001
403,O00404,C0480,P042,2,2022-06-15,Find,Accessories,304.87,609.74,2022,609.74
404,O00405,C0323,P094,1,2022-06-10,North,Electronics,613.4,613.4,2022,613.4
405,O00406,C0382,P071,5,2022-06-12,Same,Electronics,115.08,575.4,2022,575.4
406,O00407,C0063,P033,4,2022-06-14,The,Footwear,666.87,2667.48,2022,2667.48
407,O00408,C0327,P039,2,2022-06-09,Bed,Clothing,441.94,883.88,2022,883.88
408,O00409,C0185,P007,2,2022-06-05,Finish,Clothing,325.74,651.48,2022,651.48
409,O00410,C0499,P015,2,2022-06-10,Strategy,Home,352.12,704.24,2022,704.24
410,O00411,C0325,P056,3,2022-06-01,While,Footwear,795.06,2385.18,2022,2385.18
411,O00412,C0008,P022,3,2022-06-01,Tax,Home,185.33,555.99,2022,555.99
412,O00413,C0300,P016,4,2022-06-17,Mind,Footwear,929.88,3719.52,2022,3719.52
413,O00414,C0405,P032,1,2022-06-27,Most,Clothing,815.5,815.5,2022,815.5
414,O00415,C0497,P006,5,2022-06-25,Keep,Electronics,990.01,4950.05,2022,4950.05
415,O00416,C0402,P089,4,2022-06-28,Value,Accessories,464.7,1858.8,2022,1858.8
416,O00417,C0353,P077,2,2022-06-05,Government,Clothing,233.11,466.22,2022,466.22
417,O00418,C0191,P099,1,2022-06-12,So,Electronics,698.17,698.17,2022,698.17
418,O00419,C0128,P021,4,2022-06-10,Art,Electronics,938.65,3754.6,2022,3754.6
419,O00420,C0047,P088,5,2022-06-16,Trip,Electronics,403.85,2019.25,2022,2019.25
420,O00421,C0174,P098,1,2022-06-18,Decision,Accessories,567.31,567.31,2022,567.31
421,O00422,C0031,P046,2,2022-06-01,Around,Electronics,900.08,1800.16,2022,1800.16
422,O00423,C0360,P069,1,2022-06-23,Prepare,Accessories,345.37,345.37,2022,345.37
423,O00424,C0065,P063,2,2022-06-30,Table,Home,252.25,504.5,2022,504.5
424,O00425,C0163,P072,3,2022-06-16,Phone,Footwear,847.22,2541.66,2022,2541.66
425,O00426,C0413,P057,2,2022-06-25,On,Accessories,621.97,1243.94,2022,1243.94
426,O00427,C0011,P089,4,2022-06-16,Value,Accessories,464.7,1858.8,2022,1858.8
427,O00428,C0184,P093,2,2022-06-10,Why,Clothing,508.36,1016.72,2022,1016.72
428,O00429,C0129,P006,4,2022-06-01,Keep,Electronics,990.01,3960.04,2022,3960.04
429,O00430,C0362,P057,5,2022-06-25,On,Accessories,621.97,3109.8500000000004,2022,3109.8500000000004
430,O00431,C0151,P070,4,2022-06-14,Country,Home,822.15,3288.6,2022,3288.6
431,O00432,C0098,P073,2,2022-06-26,Second,Electronics,131.85,263.7,2022,263.7
432,O00433,C0279,P045,3,2022-06-10,Compare,Footwear,236.05,708.1500000000001,2022,708.1500000000001
433,O00434,C0375,P060,3,2022-06-20,Management,Home,789.65,2368.95,2022,2368.95
434,O00435,C0445,P077,5,2022-06-08,Government,Clothing,233.11,1165.5500000000002,2022,1165.5500000000002
435,O00436,C0083,P009,5,2022-06-26,Manage,Accessories,258.37,1291.85,2022,1291.85
436,O00437,C0080,P058,3,2022-06-01,Job,Accessories,535.79,1607.37,2022,1607.37
437,O00438,C0420,P034,5,2022-06-18,Many,Electronics,525.45,2627.25,2022,2627.25
438,O00439,C0188,P059,1,2022-06-12,Network,Home,894.42,894.42,2022,894.42
439,O00440,C0398,P082,5,2022-06-07,West,Footwear,545.01,2725.05,2022,2725.05
440,O00441,C0195,P094,2,2022-06-14,North,Electronics,613.4,1226.8,2022,1226.8
441,O00442,C0453,P003,5,2022-06-29,Number,Home,339.92,1699.6000000000001,2022,1699.6000000000001
442,O00443,C0439,P047,5,2022-06-18,Standard,Footwear,386.97,1934.8500000000001,2022,1934.8500000000001
443,O00444,C0123,P042,1,2022-06-14,Find,Accessories,304.87,304.87,2022,304.87
444,O00445,C0338,P069,4,2022-06-13,Prepare,Accessories,345.37,1381.48,2022,1381.48
445,O00446,C0098,P068,4,2022-06-08,Market,Accessories,877.38,3509.52,2022,3509.52
446,O00447,C0393,P071,2,2022-06-06,Same,Electronics,115.08,230.16,2022,230.16
447,O00448,C0314,P037,3,2022-06-23,Store,Home,395.48,1186.44,2022,1186.44
448,O00449,C0210,P083,3,2022-06-24,Ready,Accessories,255.54,766.62,2022,766.62
449,O00450,C0057,P013,5,2022-06-21,Drive,Electronics,474.22,2371.1000000000004,2022,2371.1000000000004
450,O00451,C0338,P009,1,2022-06-13,Manage,Accessories,258.37,258.37,2022,258.37
451,O00452,C0428,P039,1,2022-07-06,Bed,Clothing,441.94,441.94,2022,441.94
452,O00453,C0484,P028,5,2022-07-28,Work,Home,796.29,3981.45,2022,3981.45
453,O00454,C0050,P013,2,2022-07-02,Drive,Electronics,474.22,948.44,2022,948.44
454,O00455,C0273,P050,2,2022-07-07,Operation,Accessories,626.12,1252.24,2022,1252.24
455,O00456,C0099,P068,2,2022-07-04,Market,Accessories,877.38,1754.76,2022,1754.76
456,O00457,C0292,P081,2,2022-07-16,Change,Accessories,695.48,1390.96,2022,1390.96
457,O00458,C0286,P096,5,2022-07-07,Service,Footwear,872.76,4363.8,2022,4363.8
458,O00459,C0213,P096,1,2022-07-04,Service,Footwear,872.76,872.76,2022,872.76
459,O00460,C0393,P082,5,2022-07-02,West,Footwear,545.01,2725.05,2022,2725.05
460,O00461,C0184,P087,4,2022-07-19,Body,Footwear,585.47,2341.88,2022,2341.88
461,O00462,C0360,P086,4,2022-07-21,Edge,Home,908.91,3635.64,2022,3635.64
462,O00463,C0453,P014,2,2022-07-27,Yes,Footwear,414.78,829.56,2022,829.56
463,O00464,C0406,P024,5,2022-07-13,Night,Footwear,742.42,3712.1,2022,3712.1
464,O00465,C0206,P065,3,2022-07-22,Environmental,Electronics,38.36,115.08,2022,115.08
465,O00466,C0337,P021,5,2022-07-16,Art,Electronics,938.65,4693.25,2022,4693.25
466,O00467,C0308,P057,3,2022-07-17,On,Accessories,621.97,1865.91,2022,1865.91
467,O00468,C0463,P041,5,2022-07-20,Behind,Footwear,465.37,2326.85,2022,2326.85
468,O00469,C0167,P048,4,2022-07-23,Consumer,Clothing,545.84,2183.36,2022,2183.36
469,O00470,C0392,P082,4,2022-07-19,West,Footwear,545.01,2180.04,2022,2180.04
470,O00471,C0423,P093,3,2022-07-09,Why,Clothing,508.36,1525.08,2022,1525.08
471,O00472,C0312,P031,5,2022-07-02,Eat,Clothing,168.44,842.2,2022,842.2
472,O00473,C0280,P028,4,2022-07-12,Work,Home,796.29,3185.16,2022,3185.16
473,O00474,C0393,P071,3,2022-07-08,Same,Electronics,115.08,345.24,2022,345.24
474,O00475,C0185,P058,4,2022-07-20,Job,Accessories,535.79,2143.16,2022,2143.16
475,O00476,C0492,P051,1,2022-07-23,Part,Footwear,121.31,121.31,2022,121.31
476,O00477,C0372,P005,3,2022-07-03,Protect,Footwear,68.06,204.18,2022,204.18
477,O00478,C0306,P003,5,2022-07-01,Number,Home,339.92,1699.6000000000001,2022,1699.6000000000001
478,O00479,C0070,P039,1,2022-07-30,Bed,Clothing,441.94,441.94,2022,441.94
479,O00480,C0154,P029,2,2022-07-30,Believe,Electronics,205.62,411.24,2022,411.24
480,O00481,C0439,P041,1,2022-07-07,Behind,Footwear,465.37,465.37,2022,465.37
481,O00482,C0396,P089,3,2022-07-21,Value,Accessories,464.7,1394.1,2022,1394.1
482,O00483,C0471,P071,5,2022-07-16,Same,Electronics,115.08,575.4,2022,575.4
483,O00484,C0285,P074,5,2022-07-30,Add,Electronics,400.3,2001.5,2022,2001.5
484,O00485,C0080,P013,1,2022-07-29,Drive,Electronics,474.22,474.22,2022,474.22
485,O00486,C0236,P046,2,2022-07-27,Around,Electronics,900.08,1800.16,2022,1800.16
486,O00487,C0071,P034,3,2022-07-03,Many,Electronics,525.45,1576.3500000000001,2022,1576.3500000000001
487,O00488,C0456,P075,2,2022-07-15,Some,Accessories,798.31,1596.62,2022,1596.62
488,O00489,C0120,P033,3,2022-07-26,The,Footwear,666.87,2000.6100000000001,2022,2000.6100000000001
489,O00490,C0048,P074,4,2022-07-21,Add,Electronics,400.3,1601.2,2022,1601.2
490,O00491,C0292,P028,1,2022-07-02,Work,Home,796.29,796.29,2022,796.29
491,O00492,C0371,P042,4,2022-07-12,Find,Accessories,304.87,1219.48,2022,1219.48
492,O00493,C0089,P063,5,2022-07-18,Table,Home,252.25,1261.25,2022,1261.25
493,O00494,C0420,P013,5,2022-07-24,Drive,Electronics,474.22,2371.1000000000004,2022,2371.1000000000004
494,O00495,C0329,P039,1,2022-07-31,Bed,Clothing,441.94,441.94,2022,441.94
495,O00496,C0375,P074,4,2022-07-29,Add,Electronics,400.3,1601.2,2022,1601.2
496,O00497,C0041,P100,1,2022-07-14,Everything,Home,922.89,922.89,2022,922.89
497,O00498,C0472,P099,3,2022-07-27,So,Electronics,698.17,2094.5099999999998,2022,2094.5099999999998
498,O00499,C0179,P056,4,2022-07-12,While,Footwear,795.06,3180.24,2022,3180.24
499,O00500,C0477,P016,2,2022-07-26,Mind,Footwear,929.88,1859.76,2022,1859.76
500,O00501,C0383,P084,5,2022-07-23,Pay,Home,348.97,1744.8500000000001,2022,1744.8500000000001
501,O00502,C0476,P002,4,2022-07-02,Least,Accessories,56.56,226.24,2022,226.24
502,O00503,C0028,P040,5,2022-07-27,Some,Electronics,380.06,1900.3,2022,1900.3
503,O00504,C0022,P041,5,2022-07-20,Behind,Footwear,465.37,2326.85,2022,2326.85
504,O00505,C0290,P020,3,2022-07-09,Light,Accessories,732.21,2196.63,2022,2196.63
505,O00506,C0258,P090,2,2022-07-17,Perform,Electronics,947.55,1895.1,2022,1895.1
506,O00507,C0079,P007,4,2022-07-02,Finish,Clothing,325.74,1302.96,2022,1302.96
507,O00508,C0498,P058,5,2022-07-24,Job,Accessories,535.79,2678.95,2022,2678.95
508,O00509,C0295,P065,1,2022-07-03,Environmental,Electronics,38.36,38.36,2022,38.36
509,O00510,C0421,P057,5,2022-08-14,On,Accessories,621.97,3109.8500000000004,2022,3109.8500000000004
510,O00511,C0075,P057,1,2022-08-10,On,Accessories,621.97,621.97,2022,621.97
511,O00512,C0474,P030,2,2022-08-26,Ask,Footwear,167.84,335.68,2022,335.68
512,O00513,C0351,P048,2,2022-08-13,Consumer,Clothing,545.84,1091.68,2022,1091.68
513,O00514,C0388,P094,1,2022-08-05,North,Electronics,613.4,613.4,2022,613.4
514,O00515,C0058,P095,1,2022-08-05,Program,Clothing,23.02,23.02,2022,23.02
515,O00516,C0125,P080,2,2022-08-11,Organization,Footwear,642.94,1285.88,2022,1285.88
516,O00517,C0445,P037,1,2022-08-03,Store,Home,395.48,395.48,2022,395.48
517,O00518,C0176,P089,1,2022-08-16,Value,Accessories,464.7,464.7,2022,464.7
518,O00519,C0157,P058,4,2022-08-19,Job,Accessories,535.79,2143.16,2022,2143.16
519,O00520,C0012,P043,2,2022-08-24,Force,Clothing,748.87,1497.74,2022,1497.74
520,O00521,C0379,P069,2,2022-08-02,Prepare,Accessories,345.37,690.74,2022,690.74
521,O00522,C0105,P070,5,2022-08-18,Country,Home,822.15,4110.75,2022,4110.75
522,O00523,C0385,P034,5,2022-08-13,Many,Electronics,525.45,2627.25,2022,2627.25
523,O00524,C0248,P080,2,2022-08-09,Organization,Footwear,642.94,1285.88,2022,1285.88
524,O00525,C0356,P090,1,2022-08-03,Perform,Electronics,947.55,947.55,2022,947.55
525,O00526,C0193,P075,5,2022-08-13,Some,Accessories,798.31,3991.5499999999997,2022,3991.5499999999997
526,O00527,C0023,P033,2,2022-08-17,The,Footwear,666.87,1333.74,2022,1333.74
527,O00528,C0031,P037,2,2022-08-14,Store,Home,395.48,790.96,2022,790.96
528,O00529,C0405,P090,5,2022-08-25,Perform,Electronics,947.55,4737.75,2022,4737.75
529,O00530,C0139,P007,4,2022-08-23,Finish,Clothing,325.74,1302.96,2022,1302.96
530,O00531,C0336,P002,1,2022-08-05,Least,Accessories,56.56,56.56,2022,56.56
531,O00532,C0199,P085,3,2022-08-25,Really,Electronics,185.69,557.0699999999999,2022,557.0699999999999
532,O00533,C0340,P085,3,2022-08-05,Really,Electronics,185.69,557.0699999999999,2022,557.0699999999999
533,O00534,C0443,P014,1,2022-08-16,Yes,Footwear,414.78,414.78,2022,414.78
534,O00535,C0150,P084,4,2022-08-18,Pay,Home,348.97,1395.88,2022,1395.88
535,O00536,C0119,P049,5,2022-08-07,Town,Electronics,906.94,4534.700000000001,2022,4534.700000000001
536,O00537,C0364,P013,3,2022-08-16,Drive,Electronics,474.22,1422.66,2022,1422.66
537,O00538,C0249,P077,5,2022-08-13,Government,Clothing,233.11,1165.5500000000002,2022,1165.5500000000002
538,O00539,C0046,P024,2,2022-08-21,Night,Footwear,742.42,1484.84,2022,1484.84
539,O00540,C0257,P059,5,2022-08-19,Network,Home,894.42,4472.099999999999,2022,4472.099999999999
540,O00541,C0475,P092,1,2022-08-07,Coach,Electronics,588.3,588.3,2022,588.3
541,O00542,C0021,P032,5,2022-08-18,Most,Clothing,815.5,4077.5,2022,4077.5
542,O00543,C0157,P043,4,2022-08-20,Force,Clothing,748.87,2995.48,2022,2995.48
543,O00544,C0202,P096,2,2022-08-24,Service,Footwear,872.76,1745.52,2022,1745.52
544,O00545,C0010,P045,3,2022-08-17,Compare,Footwear,236.05,708.1500000000001,2022,708.1500000000001
545,O00546,C0182,P081,3,2022-08-08,Change,Accessories,695.48,2086.44,2022,2086.44
546,O00547,C0121,P065,3,2022-08-08,Environmental,Electronics,38.36,115.08,2022,115.08
547,O00548,C0416,P008,3,2022-08-03,Table,Clothing,810.83,2432.4900000000002,2022,2432.4900000000002
548,O00549,C0450,P050,1,2022-08-09,Operation,Accessories,626.12,626.12,2022,626.12
549,O00550,C0484,P072,3,2022-08-25,Phone,Footwear,847.22,2541.66,2022,2541.66
550,O00551,C0116,P020,3,2022-08-14,Light,Accessories,732.21,2196.63,2022,2196.63
551,O00552,C0460,P051,2,2022-08-11,Part,Footwear,121.31,242.62,2022,242.62
552,O00553,C0045,P094,4,2022-08-22,North,Electronics,613.4,2453.6,2022,2453.6
553,O00554,C0267,P087,5,2022-08-30,Body,Footwear,585.47,2927.3500000000004,2022,2927.3500000000004
554,O00555,C0447,P081,2,2022-08-19,Change,Accessories,695.48,1390.96,2022,1390.96
555,O00556,C0214,P031,5,2022-08-03,Eat,Clothing,168.44,842.2,2022,842.2
556,O00557,C0079,P055,3,2022-08-04,According,Footwear,143.58,430.74,2022,430.74
