,order_id,customer_id,product_id,quantity,order_date,product_name,category,price,name,age,gender,city,Total_Price
249,O00250,C0210,P047,1,2022-03-21,Standard,Footwear,386.97,Adam,54,Male,Johnburgh,386.97
250,O00251,C0080,P055,5,2022-03-25,According,Footwear,143.58,Deborah,57,Male,Deborahton,717.9000000000001
251,O00252,C0130,P034,5,2022-03-05,Many,Electronics,525.45,Frank,52,Male,Davidmouth,2627.25
252,O00253,C0217,P073,3,2022-03-12,Second,Electronics,131.85,Kara,43,Female,Melissatown,395.54999999999995
253,O00254,C0314,P036,4,2022-03-13,News,Clothing,877.81,Amy,63,Male,Lake Vanessa,3511.24
254,O00255,C0387,P027,4,2022-03-08,Ahead,Clothing,144.07,Zachary,37,Male,Port Matthew,576.28
255,O00256,C0283,P072,4,2022-03-29,Phone,Footwear,847.22,Lori,53,Female,West Stevenville,3388.88
256,O00257,C0092,P048,5,2022-03-25,Consumer,Clothing,545.84,Laurie,32,Male,West Gregory,2729.2000000000003
257,O00258,C0285,P062,3,2022-03-19,Program,Clothing,315.16,Connie,57,Female,Geoffreychester,945.48
258,O00259,C0158,P074,3,2022-03-24,Add,Electronics,400.3,William,46,Female,Port Kimberlytown,1200.9
259,O00260,C0397,P091,4,2022-03-28,Foot,Clothing,157.58,Paul,51,Female,Cherylmouth,630.32
260,O00261,C0377,P018,1,2022-03-10,Maybe,Accessories,965.2,Joshua,46,Male,North Isabella,965.2
261,O00262,C0383,P030,4,2022-03-05,Ask,Footwear,167.84,Monica,30,Male,Gloriamouth,671.36
262,O00263,C0401,P090,2,2022-03-15,Perform,Electronics,947.55,Gregory,39,Female,Deborahbury,1895.1
263,O00264,C0052,P028,5,2022-03-17,Work,Home,796.29,Wendy,64,Male,Lake David,3981.45
264,O00265,C0206,P044,5,2022-03-17,Detail,Home,505.21,Jacob,19,Male,Jenkinsburgh,2526.0499999999997
265,O00266,C0315,P090,1,2022-03-03,Perform,Electronics,947.55,Heather,47,Male,Timothyton,947.55
266,O00267,C0083,P050,1,2022-03-13,Operation,Accessories,626.12,Amanda,62,Female,Port Ronaldshire,626.12
267,O00268,C0500,P021,1,2022-04-27,Art,Electronics,938.65,Jasmine,50,Male,North Mark,938.65
268,O00269,C0142,P100,4,2022-04-05,Everything,Home,922.89,Christopher,32,Male,Ryanborough,3691.56
269,O00270,C0181,P086,4,2022-04-16,Edge,Home,908.91,Daniel,44,Male,Loganfurt,3635.64
270,O00271,C0208,P076,2,2022-04-30,Amount,Electronics,154.17,Brenda,45,Female,West Michellechester,308.34
271,O00272,C0266,P002,1,2022-04-20,Least,Accessories,56.56,Suzanne,18,Female,Emilybury,56.56
272,O00273,C0471,P012,5,2022-04-14,Section,Footwear,597.66,Wendy,56,Female,Craneport,2988.2999999999997
273,O00274,C0146,P093,5,2022-04-03,Why,Clothing,508.36,Jillian,30,Female,Josefort,2541.8
274,O00275,C0469,P075,3,2022-04-03,Some,Accessories,798.31,Amanda,43,Male,Millsmouth,2394.93
275,O00276,C0178,P036,2,2022-04-09,News,Clothing,877.81,Robert,56,Female,Lanestad,1755.62
276,O00277,C0311,P025,4,2022-04-08,General,Accessories,576.6,Nathaniel,29,Male,Amandamouth,2306.4
277,O00278,C0477,P052,5,2022-04-12,List,Clothing,940.13,Nathan,27,Male,New Tiffany,4700.65
278,O00279,C0003,P034,2,2022-04-03,Many,Electronics,525.45,Ellen,32,Male,South Thomasmouth,1050.9
279,O00280,C0209,P065,1,2022-04-20,Environmental,Electronics,38.36,Lucas,40,Male,Lake Brandon,38.36
280,O00281,C0287,P010,5,2022-04-02,Able,Home,683.1,Robert,52,Male,North Kyle,3415.5
281,O00282,C0151,P044,1,2022-04-24,Detail,Home,505.21,Caleb,47,Female,Stuartbury,505.21
282,O00283,C0412,P066,3,2022-04-13,Such,Accessories,572.04,Brandon,61,Male,New Lauraberg,1716.12
283,O00284,C0449,P069,5,2022-04-30,Prepare,Accessories,345.37,James,22,Male,Lake Mary,1726.85
284,O00285,C0129,P089,4,2022-04-13,Value,Accessories,464.7,Christopher,18,Male,Mariamouth,1858.8
285,O00286,C0495,P049,5,2022-04-20,Town,Electronics,906.94,Austin,44,Male,Mikeside,4534.700000000001
286,O00287,C0248,P099,2,2022-04-21,So,Electronics,698.17,Katherine,50,Male,Porterchester,1396.34
287,O00288,C0388,P044,4,2022-04-17,Detail,Home,505.21,Carrie,18,Male,Turnerborough,2020.84
288,O00289,C0349,P059,5,2022-04-10,Network,Home,894.42,Kenneth,38,Female,Huffmanville,4472.099999999999
289,O00290,C0442,P004,4,2022-04-23,Evening,Clothing,138.74,Jacqueline,49,Female,West Staceystad,554.96
290,O00291,C0060,P034,1,2022-04-20,Many,Electronics,525.45,Russell,53,Female,East Jonathon,525.45
291,O00292,C0196,P082,2,2022-04-02,West,Footwear,545.01,Deanna,49,Female,Glassshire,1090.02
292,O00293,C0347,P090,2,2022-04-25,Perform,Electronics,947.55,Hector,52,Male,Boothfurt,1895.1
293,O00294,C0410,P041,4,2022-04-27,Behind,Footwear,465.37,Randy,50,Male,Bennettfurt,1861.48
294,O00295,C0490,P046,5,2022-04-06,Around,Electronics,900.08,Jennifer,41,Female,Brightville,4500.400000000001
295,O00296,C0275,P002,3,2022-04-21,Least,Accessories,56.56,Benjamin,33,Female,Port Travis,169.68
296,O00297,C0128,P037,1,2022-04-16,Store,Home,395.48,Michael,52,Female,West Elizabethstad,395.48
297,O00298,C0205,P087,3,2022-04-15,Body,Footwear,585.47,Timothy,34,Female,North Christopherburgh,1756.41
298,O00299,C0039,P071,2,2022-04-01,Same,Electronics,115.08,Christopher,24,Male,Jimenezmouth,230.16
299,O00300,C0244,P041,3,2022-04-07,Behind,Footwear,465.37,Jeremiah,37,Female,New Laurenview,1396.1100000000001
300,O00301,C0112,P074,3,2022-04-28,Add,Electronics,400.3,Shawn,58,Female,Kimfurt,1200.9
301,O00302,C0094,P096,2,2022-04-22,Service,Footwear,872.76,Megan,18,Male,Riverastad,1745.52
302,O00303,C0256,P095,2,2022-04-30,Program,Clothing,23.02,Ashley,42,Female,New Laurenland,46.04
303,O00304,C0121,P095,2,2022-04-26,Program,Clothing,23.02,Christine,41,Male,Christopherborough,46.04
304,O00305,C0447,P034,2,2022-04-17,Many,Electronics,525.45,Amber,33,Female,Laurieton,1050.9
305,O00306,C0118,P026,2,2022-04-10,North,Accessories,842.62,David,51,Female,Hannahburgh,1685.24
306,O00307,C0429,P080,3,2022-04-07,Organization,Footwear,642.94,Kenneth,34,Female,Lisastad,1928.8200000000002
307,O00308,C0080,P100,1,2022-04-02,Everything,Home,922.89,Deborah,57,Male,Deborahton,922.89
308,O00309,C0062,P011,4,2022-04-26,Senior,Electronics,761.43,Adrian,21,Male,Savagemouth,3045.72
309,O00310,C0315,P001,5,2022-04-20,Stage,Clothing,534.93,Heather,47,Male,Timothyton,2674.6499999999996
310,O00311,C0491,P006,4,2022-04-17,Keep,Electronics,990.01,Tyler,33,Female,East Samanthaborough,3960.04
311,O00312,C0191,P080,3,2022-04-17,Organization,Footwear,642.94,Emily,50,Female,West Jeffreyberg,1928.8200000000002
312,O00313,C0253,P074,3,2022-04-23,Add,Electronics,400.3,Jill,18,Female,Shanestad,1200.9
313,O00314,C0252,P024,5,2022-04-08,Night,Footwear,742.42,April,57,Female,South Joyton,3712.1
314,O00315,C0144,P051,2,2022-04-20,Part,Footwear,121.31,Kimberly,43,Female,Lake Randyfort,242.62
315,O00316,C0385,P074,2,2022-04-06,Add,Electronics,400.3,Johnathan,53,Female,Lake Christopherhaven,800.6
316,O00317,C0028,P068,4,2022-04-22,Market,Accessories,877.38,Crystal,61,Male,Theodoreland,3509.52
317,O00318,C0245,P070,1,2022-04-02,Country,Home,822.15,Andrea,49,Female,North Courtneyborough,822.15
318,O00319,C0258,P045,4,2022-04-12,Compare,Footwear,236.05,Paul,48,Female,East Amyton,944.2
319,O00320,C0441,P088,2,2022-04-08,Trip,Electronics,403.85,Tyler,51,Male,East Shelly,807.7
320,O00321,C0235,P016,5,2022-04-21,Mind,Footwear,929.88,Alyssa,33,Female,Sandovalberg,4649.4
321,O00322,C0236,P041,1,2022-04-01,Behind,Footwear,465.37,Dana,46,Male,Stephenfort,465.37
322,O00323,C0075,P095,2,2022-05-22,Program,Clothing,23.02,David,48,Male,Robertchester,46.04
323,O00324,C0243,P002,2,2022-05-07,Least,Accessories,56.56,Margaret,36,Male,Allenside,113.12
324,O00325,C0216,P064,2,2022-05-13,Likely,Home,745.23,Donna,61,Female,Port Barbara,1490.46
325,O00326,C0458,P081,5,2022-05-19,Change,Accessories,695.48,Elizabeth,46,Female,Pamelafurt,3477.4
326,O00327,C0274,P093,3,2022-05-04,Why,Clothing,508.36,Kevin,36,Female,East Benjamin,1525.08
327,O00328,C0403,P063,3,2022-05-11,Table,Home,252.25,Andrew,39,Female,South Randyside,756.75
328,O00329,C0129,P072,5,2022-05-12,Phone,Footwear,847.22,Christopher,18,Male,Mariamouth,4236.1
329,O00330,C0025,P051,1,2022-05-20,Part,Footwear,121.31,Joseph,50,Male,South Ashley,121.31
330,O00331,C0354,P021,1,2022-05-28,Art,Electronics,938.65,Bryan,35,Male,Port Amyfurt,938.65
331,O00332,C0111,P033,4,2022-05-09,The,Footwear,666.87,Paul,56,Male,Lake Laurenberg,2667.48
332,O00333,C0430,P081,1,2022-05-06,Change,Accessories,695.48,Angela,36,Female,Lake Lee,695.48
333,O00334,C0231,P096,3,2022-05-18,Service,Footwear,872.76,Allison,33,Male,Holmesmouth,2618.2799999999997
334,O00335,C0134,P047,3,2022-05-09,Standard,Footwear,386.97,Kaylee,20,Male,Rodriguezstad,1160.91
335,O00336,C0287,P072,3,2022-05-08,Phone,Footwear,847.22,Robert,52,Male,North Kyle,2541.66
336,O00337,C0177,P003,4,2022-05-09,Number,Home,339.92,Michael,42,Male,Johnsonborough,1359.68
337,O00338,C0063,P045,5,2022-05-16,Compare,Footwear,236.05,Ashley,19,Male,Carolchester,1180.25
338,O00339,C0102,P074,5,2022-05-31,Add,Electronics,400.3,Kayla,41,Female,South Waynefurt,2001.5
339,O00340,C0333,P084,5,2022-05-20,Pay,Home,348.97,Christopher,34,Female,North Isaactown,1744.8500000000001
340,O00341,C0090,P100,3,2022-05-11,Everything,Home,922.89,Jill,58,Female,South Jacobville,2768.67
341,O00342,C0182,P042,5,2022-05-12,Find,Accessories,304.87,Richard,30,Female,South Corychester,1524.35
342,O00343,C0250,P100,4,2022-05-06,Everything,Home,922.89,Ralph,56,Male,Maddenfurt,3691.56
343,O00344,C0456,P011,4,2022-05-16,Senior,Electronics,761.43,Zachary,54,Male,South Kristenburgh,3045.72
344,O00345,C0315,P037,4,2022-05-14,Store,Home,395.48,Heather,47,Male,Timothyton,1581.92
345,O00346,C0324,P019,2,2022-05-07,Feeling,Accessories,128.68,Lisa,47,Male,North Mariafort,257.36
346,O00347,C0328,P044,4,2022-05-14,Detail,Home,505.21,Laura,50,Male,North Justin,2020.84
347,O00348,C0324,P079,5,2022-05-23,Dream,Clothing,721.44,Lisa,47,Male,North Mariafort,3607.2000000000003
348,O00349,C0208,P010,1,2022-05-25,Able,Home,683.1,Brenda,45,Female,West Michellechester,683.1
349,O00350,C0083,P044,2,2022-05-12,Detail,Home,505.21,Amanda,62,Female,Port Ronaldshire,1010.42
350,O00351,C0161,P041,3,2022-05-12,Behind,Footwear,465.37,Jeffrey,49,Female,South Davidview,1396.1100000000001
351,O00352,C0364,P035,5,2022-05-28,First,Clothing,362.04,Sean,39,Female,Fredbury,1810.2
352,O00353,C0331,P051,3,2022-05-13,Part,Footwear,121.31,Michael,21,Male,Josephborough,363.93
353,O00354,C0455,P057,3,2022-05-09,On,Accessories,621.97,Stephanie,33,Male,Danielmouth,1865.91
354,O00355,C0383,P076,5,2022-05-15,Amount,Electronics,154.17,Monica,30,Male,Gloriamouth,770.8499999999999
355,O00356,C0495,P058,4,2022-05-06,Job,Accessories,535.79,Austin,44,Male,Mikeside,2143.16
356,O00357,C0086,P024,1,2022-05-19,Night,Footwear,742.42,Kristen,41,Male,Lake Vicki,742.42
357,O00358,C0065,P094,2,2022-05-05,North,Electronics,613.4,Samuel,59,Female,South Destiny,1226.8
358,O00359,C0339,P033,1,2022-05-19,The,Footwear,666.87,Cynthia,23,Male,South Baileyfurt,666.87
359,O00360,C0108,P022,4,2022-05-22,Tax,Home,185.33,William,50,Male,Jonathanport,741.32
360,O00361,C0053,P013,1,2022-05-08,Drive,Electronics,474.22,James,24,Male,Maysborough,474.22
361,O00362,C0480,P061,5,2022-05-27,Stage,Clothing,155.92,Jamie,51,Female,Nicolebury,779.5999999999999
362,O00363,C0028,P004,4,2022-05-04,Evening,Clothing,138.74,Crystal,61,Male,Theodoreland,554.96
363,O00364,C0269,P098,1,2022-05-24,Decision,Accessories,567.31,Martin,54,Female,Haletown,567.31
364,O00365,C0054,P034,5,2022-05-09,Many,Electronics,525.45,Jessica,61,Female,West Patrickmouth,2627.25
365,O00366,C0080,P011,4,2022-05-26,Senior,Electronics,761.43,Deborah,57,Male,Deborahton,3045.72
366,O00367,C0159,P030,2,2022-05-08,Ask,Footwear,167.84,Julie,53,Male,Moralesmouth,335.68
367,O00368,C0378,P037,4,2022-05-18,Store,Home,395.48,Frank,59,Female,East Thomasshire,1581.92
368,O00369,C0321,P017,2,2022-05-14,Happen,Accessories,831.47,Matthew,44,Female,Mcbrideside,1662.94
369,O00370,C0270,P022,1,2022-05-28,Tax,Home,185.33,Heather,49,Female,New James,185.33
370,O00371,C0018,P085,3,2022-05-13,Really,Electronics,185.69,Timothy,19,Female,Martinton,557.0699999999999
371,O00372,C0441,P042,4,2022-05-07,Find,Accessories,304.87,Tyler,51,Male,East Shelly,1219.48
372,O00373,C0425,P049,2,2022-06-28,Town,Electronics,906.94,Susan,30,Male,East Tina,1813.88
373,O00374,C0135,P011,4,2022-06-18,Senior,Electronics,761.43,Elizabeth,18,Female,West Sheilafort,3045.72
374,O00375,C0321,P031,5,2022-06-30,Eat,Clothing,168.44,Matthew,44,Female,Mcbrideside,842.2
375,O00376,C0392,P079,3,2022-06-09,Dream,Clothing,721.44,Diamond,31,Male,Ashleyburgh,2164.32
376,O00377,C0146,P084,5,2022-06-18,Pay,Home,348.97,Jillian,30,Female,Josefort,1744.8500000000001
377,O00378,C0415,P035,4,2022-06-15,First,Clothing,362.04,Jeffrey,56,Female,Fostertown,1448.16
378,O00379,C0097,P009,2,2022-06-05,Manage,Accessories,258.37,Sarah,26,Male,Anaview,516.74
379,O00380,C0070,P038,1,2022-06-23,Black,Electronics,817.52,Charles,61,Female,South Patriciatown,817.52
380,O00381,C0327,P059,5,2022-06-18,Network,Home,894.42,Stephanie,64,Female,Amandafurt,4472.099999999999
381,O00382,C0232,P035,5,2022-06-06,First,Clothing,362.04,Kenneth,50,Male,Jenniferstad,1810.2
382,O00383,C0252,P025,3,2022-06-19,General,Accessories,576.6,April,57,Female,South Joyton,1729.8000000000002
383,O00384,C0010,P020,1,2022-06-20,Light,Accessories,732.21,Jacqueline,28,Female,Tinatown,732.21
384,O00385,C0497,P069,1,2022-06-15,Prepare,Accessories,345.37,Susan,41,Male,Annaside,345.37
385,O00386,C0096,P014,3,2022-06-21,Yes,Footwear,414.78,Keith,24,Male,North Billy,1244.34
386,O00387,C0138,P017,4,2022-06-24,Happen,Accessories,831.47,Corey,31,Male,West Gregory,3325.88
387,O00388,C0373,P002,2,2022-06-21,Least,Accessories,56.56,Megan,50,Female,Mcmillanmouth,113.12
388,O00389,C0047,P020,1,2022-06-29,Light,Accessories,732.21,Anthony,26,Male,Port Elizabethmouth,732.21
389,O00390,C0253,P028,3,2022-06-19,Work,Home,796.29,Jill,18,Female,Shanestad,2388.87
390,O00391,C0216,P040,4,2022-06-14,Some,Electronics,380.06,Donna,61,Female,Port Barbara,1520.24
391,O00392,C0191,P060,1,2022-06-17,Management,Home,789.65,Emily,50,Female,West Jeffreyberg,789.65
392,O00393,C0170,P011,2,2022-06-21,Senior,Electronics,761.43,Scott,45,Male,Davidborough,1522.86
393,O00394,C0029,P035,4,2022-06-21,First,Clothing,362.04,Denise,42,Female,Darrellshire,1448.16
394,O00395,C0037,P070,4,2022-06-18,Country,Home,822.15,Timothy,20,Female,Cobbburgh,3288.6
395,O00396,C0093,P025,3,2022-06-10,General,Accessories,576.6,Laura,62,Male,Priceside,1729.8000000000002
396,O00397,C0419,P049,1,2022-06-30,Town,Electronics,906.94,Joseph,49,Female,Wilsonville,906.94
397,O00398,C0063,P099,2,2022-06-12,So,Electronics,698.17,Ashley,19,Male,Carolchester,1396.34
398,O00399,C0198,P099,4,2022-06-16,So,Electronics,698.17,Mark,41,Male,Davidfurt,2792.68
399,O00400,C0127,P095,1,2022-06-18,Program,Clothing,23.02,Brittney,44,Male,Beltranview,23.02
400,O00401,C0102,P059,1,2022-06-08,Network,Home,894.42,Kayla,41,Female,South Waynefurt,894.42
401,O00402,C0267,P086,2,2022-06-26,Edge,Home,908.91,Steven,29,Female,Heatherborough,1817.82
402,O00403,C0243,P050,3,2022-06-03,Operation,Accessories,626.12,Margaret,36,Male,Allenside,1878.3600000000001
403,O00404,C0480,P042,2,2022-06-15,Find,Accessories,304.87,Jamie,51,Female,Nicolebury,609.74
404,O00405,C0323,P094,1,2022-06-10,North,Electronics,613.4,Mitchell,38,Male,Port Deannaberg,613.4
405,O00406,C0382,P071,5,2022-06-12,Same,Electronics,115.08,Courtney,41,Female,Port Diana,575.4
406,O00407,C0063,P033,4,2022-06-14,The,Footwear,666.87,Ashley,19,Male,Carolchester,2667.48
407,O00408,C0327,P039,2,2022-06-09,Bed,Clothing,441.94,Stephanie,64,Female,Amandafurt,883.88
408,O00409,C0185,P007,2,2022-06-05,Finish,Clothing,325.74,Jason,56,Male,West Jason,651.48
409,O00410,C0499,P015,2,2022-06-10,Strategy,Home,352.12,Rachel,52,Male,Anthonymouth,704.24
410,O00411,C0325,P056,3,2022-06-01,While,Footwear,795.06,Tonya,50,Male,Chambersland,2385.18
411,O00412,C0008,P022,3,2022-06-01,Tax,Home,185.33,Derrick,36,Male,Schmidtshire,555.99
412,O00413,C0300,P016,4,2022-06-17,Mind,Footwear,929.88,Lisa,50,Female,Justinville,3719.52
413,O00414,C0405,P032,1,2022-06-27,Most,Clothing,815.5,Katherine,59,Female,East Mary,815.5
414,O00415,C0497,P006,5,2022-06-25,Keep,Electronics,990.01,Susan,41,Male,Annaside,4950.05
415,O00416,C0402,P089,4,2022-06-28,Value,Accessories,464.7,Shawna,42,Female,Austinberg,1858.8
416,O00417,C0353,P077,2,2022-06-05,Government,Clothing,233.11,David,20,Female,Mooreland,466.22
417,O00418,C0191,P099,1,2022-06-12,So,Electronics,698.17,Emily,50,Female,West Jeffreyberg,698.17
418,O00419,C0128,P021,4,2022-06-10,Art,Electronics,938.65,Michael,52,Female,West Elizabethstad,3754.6
419,O00420,C0047,P088,5,2022-06-16,Trip,Electronics,403.85,Anthony,26,Male,Port Elizabethmouth,2019.25
420,O00421,C0174,P098,1,2022-06-18,Decision,Accessories,567.31,Richard,47,Female,Hernandezton,567.31
421,O00422,C0031,P046,2,2022-06-01,Around,Electronics,900.08,Neil,59,Female,East Kathytown,1800.16
422,O00423,C0360,P069,1,2022-06-23,Prepare,Accessories,345.37,Clinton,63,Female,Millerberg,345.37
423,O00424,C0065,P063,2,2022-06-30,Table,Home,252.25,Samuel,59,Female,South Destiny,504.5
424,O00425,C0163,P072,3,2022-06-16,Phone,Footwear,847.22,Melissa,39,Male,Taylormouth,2541.66
425,O00426,C0413,P057,2,2022-06-25,On,Accessories,621.97,Janet,61,Male,Brandiport,1243.94
426,O00427,C0011,P089,4,2022-06-16,Value,Accessories,464.7,Sarah,28,Female,Port Nicholas,1858.8
427,O00428,C0184,P093,2,2022-06-10,Why,Clothing,508.36,Diane,20,Male,Port Kennethtown,1016.72
428,O00429,C0129,P006,4,2022-06-01,Keep,Electronics,990.01,Christopher,18,Male,Mariamouth,3960.04
429,O00430,C0362,P057,5,2022-06-25,On,Accessories,621.97,Christina,49,Male,Thomasside,3109.8500000000004
430,O00431,C0151,P070,4,2022-06-14,Country,Home,822.15,Caleb,47,Female,Stuartbury,3288.6
431,O00432,C0098,P073,2,2022-06-26,Second,Electronics,131.85,Dana,41,Female,New William,263.7
432,O00433,C0279,P045,3,2022-06-10,Compare,Footwear,236.05,Abigail,50,Male,North Isaiahtown,708.1500000000001
433,O00434,C0375,P060,3,2022-06-20,Management,Home,789.65,Eric,60,Female,North Jonathanview,2368.95
434,O00435,C0445,P077,5,2022-06-08,Government,Clothing,233.11,Charles,62,Male,Whiteville,1165.5500000000002
435,O00436,C0083,P009,5,2022-06-26,Manage,Accessories,258.37,Amanda,62,Female,Port Ronaldshire,1291.85
436,O00437,C0080,P058,3,2022-06-01,Job,Accessories,535.79,Deborah,57,Male,Deborahton,1607.37
437,O00438,C0420,P034,5,2022-06-18,Many,Electronics,525.45,James,47,Male,Bethshire,2627.25
438,O00439,C0188,P059,1,2022-06-12,Network,Home,894.42,Mark,44,Male,Port Tammyborough,894.42
439,O00440,C0398,P082,5,2022-06-07,West,Footwear,545.01,Kyle,19,Male,Mariahaven,2725.05
440,O00441,C0195,P094,2,2022-06-14,North,Electronics,613.4,Jason,32,Female,North Brandonport,1226.8
441,O00442,C0453,P003,5,2022-06-29,Number,Home,339.92,Jasmine,29,Male,West Katrina,1699.6000000000001
442,O00443,C0439,P047,5,2022-06-18,Standard,Footwear,386.97,Julie,18,Female,North Traci,1934.8500000000001
443,O00444,C0123,P042,1,2022-06-14,Find,Accessories,304.87,Michael,52,Female,Jaketown,304.87
444,O00445,C0338,P069,4,2022-06-13,Prepare,Accessories,345.37,James,63,Male,Davidberg,1381.48
445,O00446,C0098,P068,4,2022-06-08,Market,Accessories,877.38,Dana,41,Female,New William,3509.52
446,O00447,C0393,P071,2,2022-06-06,Same,Electronics,115.08,Barry,29,Male,East Christopher,230.16
447,O00448,C0314,P037,3,2022-06-23,Store,Home,395.48,Amy,63,Male,Lake Vanessa,1186.44
448,O00449,C0210,P083,3,2022-06-24,Ready,Accessories,255.54,Adam,54,Male,Johnburgh,766.62
449,O00450,C0057,P013,5,2022-06-21,Drive,Electronics,474.22,Anthony,52,Male,New Douglasberg,2371.1000000000004
450,O00451,C0338,P009,1,2022-06-13,Manage,Accessories,258.37,James,63,Male,Davidberg,258.37
451,O00452,C0428,P039,1,2022-07-06,Bed,Clothing,441.94,Robert,36,Male,Waltertown,441.94
452,O00453,C0484,P028,5,2022-07-28,Work,Home,796.29,Edward,49,Female,West Pamelahaven,3981.45
453,O00454,C0050,P013,2,2022-07-02,Drive,Electronics,474.22,Sharon,37,Female,Paulton,948.44
454,O00455,C0273,P050,2,2022-07-07,Operation,Accessories,626.12,Holly,52,Male,Lake Shaunchester,1252.24
455,O00456,C0099,P068,2,2022-07-04,Market,Accessories,877.38,Christine,18,Female,Rebeccaton,1754.76
456,O00457,C0292,P081,2,2022-07-16,Change,Accessories,695.48,Rebecca,35,Female,East Edward,1390.96
457,O00458,C0286,P096,5,2022-07-07,Service,Footwear,872.76,Brandon,37,Female,Richardshire,4363.8
458,O00459,C0213,P096,1,2022-07-04,Service,Footwear,872.76,Danielle,18,Female,Georgeton,872.76
459,O00460,C0393,P082,5,2022-07-02,West,Footwear,545.01,Barry,29,Male,East Christopher,2725.05
460,O00461,C0184,P087,4,2022-07-19,Body,Footwear,585.47,Diane,20,Male,Port Kennethtown,2341.88
461,O00462,C0360,P086,4,2022-07-21,Edge,Home,908.91,Clinton,63,Female,Millerberg,3635.64
462,O00463,C0453,P014,2,2022-07-27,Yes,Footwear,414.78,Jasmine,29,Male,West Katrina,829.56
463,O00464,C0406,P024,5,2022-07-13,Night,Footwear,742.42,Kirsten,23,Female,Lake Jacquelineview,3712.1
464,O00465,C0206,P065,3,2022-07-22,Environmental,Electronics,38.36,Jacob,19,Male,Jenkinsburgh,115.08
